user_id,total_sessions,first_session,last_session,total_trips_booked,total_trips_canceled,total_flights_booked,avg_seats,avg_checked_bags,total_domestic_flights,total_international_flights,net_flight_spend_usd,avg_flight_spend_usd,total_flights_discounted,avg_flight_discount_used,total_hotels_booked,avg_nights,avg_rooms,net_hotel_spend_usd,avg_hotel_spend_usd,total_hotels_discounted,avg_hotel_discount_used,total_staycations,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,sign_up_date,age,lifetime,trips_per_session,cancellation_ratio,pct_flights_per_trip,pct_domestic_flights,pct_international_flights,pct_discounted_flights,pct_hotels_per_trip,pct_discounted_hotels,pct_staycations,ltv_usd,recency_days,lifespan_days,frequency_trips_per_day,monetary_per_day,R_score,F_score,M_score,RFM_segment_label,trips_per_session_cat,pct_flights_per_trip_cat,pct_hotels_per_trip_cat,pct_domestic_flights_cat,pct_international_flights_cat,pct_discounted_flights_cat,pct_discounted_hotels_cat,avg_flight_discount_used_cat,avg_hotel_discount_used_cat,avg_nights_cat,avg_rooms_cat,avg_seats_cat,avg_checked_bags_cat,persona
528528,8,2023-01-13 12:37:00,2023-06-09 21:57:39.000000,1,0,1,1.0,0.0,1,0,185.81,185.81,0,0.1,1,4.0,1.0,616.0,616.0,0,0.075,0,2006-10-04,M,False,False,usa,charlotte,CLT,2023-01-13,16,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,801.81,48,147,0.006802721088435374,5.454489795918367,2,5,4,At Risk,Low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Mid-high,Mid-low,Mid-low,Low,Susan – At Risk – Seasoned bargain hunter
528542,7,2023-01-13 16:48:00,2023-04-29 17:43:43.000000,2,0,2,2.0,1.0,2,0,827.54,413.77,0,0.15,2,5.5,2.0,5380.0,1206.0,0,,0,1967-10-26,F,False,False,usa,philadelphia,PNE,2023-01-13,55,0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6207.54,90,106,0.018867924528301886,58.56169811320755,1,3,1,Lost,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-high,,High,High,High,High,Emma – Lost – Former premium planner
528567,8,2023-01-13 12:01:00,2023-06-08 13:36:01.000000,6,0,5,1.4,0.6,5,0,2159.81,431.962,0,,6,3.3333333333333335,1.3333333333333333,2977.0,306.1666666666667,0,0.1,0,1987-07-13,F,False,False,canada,hamilton,YHM,2023-01-13,36,0,0.75,0.0,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,5136.8099999999995,50,146,0.0410958904109589,35.183630136986295,2,1,1,Lost,High,Mid-low,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,,Mid-low,Mid-low,High,High,Mid-high,Emma – Lost – Former premium planner
528580,9,2023-01-13 19:51:00,2023-06-21 14:55:31.000000,3,0,2,1.5,1.0,2,0,1620.78,810.39,0,0.1,2,6.0,1.5,2473.4,814.6,1,0.1,0,1976-04-08,F,True,False,usa,new york,JFK,2023-01-13,47,0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,4094.1800000000003,37,158,0.0189873417721519,25.912531645569622,3,3,2,Potential,Mid-high,Low,Low,Mid-low,Mid-low,Mid-low,High,Mid-low,Mid-low,High,High,High,High,Riley – Potential – Aspiring globetrotter
528612,7,2023-01-13 06:21:00,2023-06-01 13:40:01.000000,1,0,1,1.0,1.0,1,0,119.434,119.434,1,0.05,1,1.0,1.0,270.0,270.0,0,,0,1985-03-03,F,True,True,usa,boston,BOS,2023-01-13,38,0,0.14285714285714285,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,389.43399999999997,57,139,0.007194244604316547,2.80168345323741,2,5,5,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,High,Mid-low,Low,,Low,Mid-low,Mid-low,High,Susan – At Risk – Seasoned bargain hunter
528657,8,2023-01-13 18:57:00,2023-05-30 21:11:23.000000,4,0,4,1.0,0.75,4,0,1182.13,295.5325,0,0.2,4,3.75,1.0,4191.0,1047.75,0,,0,1984-08-11,F,False,False,usa,st. louis,STL,2023-01-13,38,0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5373.13,58,137,0.029197080291970802,39.21992700729927,2,1,1,Lost,High,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,High,,Mid-high,Mid-low,Mid-low,Mid-high,Emma – Lost – Former premium planner
528661,8,2023-01-13 14:30:00,2023-06-03 17:12:38.000000,2,0,2,1.0,0.5,2,0,641.37,320.685,0,,2,2.5,1.0,674.0,337.0,0,0.15,0,1983-07-28,M,False,False,usa,corpus christi,CRP,2023-01-13,40,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1315.37,55,141,0.014184397163120567,9.328865248226949,2,3,4,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,,High,Mid-low,Mid-low,Mid-low,Mid-low,Leo – At Risk – Budget short-trip traveler
528683,9,2023-01-13 06:00:00,2023-06-22 17:52:34.000000,2,0,1,1.0,0.0,1,0,274.63,274.63,0,0.05,2,8.0,1.5,3792.0,1662.0,1,0.125,0,1973-08-03,F,True,False,usa,houston,HOU,2023-01-13,50,0,0.2222222222222222,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,4066.63,36,160,0.0125,25.4164375,3,4,2,Potential,Mid-low,Low,Mid-high,Mid-low,Mid-low,Mid-low,High,Low,Mid-high,High,High,Mid-low,Low,Riley – Potential – Aspiring globetrotter
528688,8,2023-01-13 20:19:00,2023-06-01 17:42:30.000000,1,0,0,,,0,0,0.0,,0,,1,10.0,1.0,2960.0,2960.0,0,0.075,0,1990-05-10,F,False,False,usa,new york,LGA,2023-01-13,33,0,0.125,0.0,0.0,,,,1.0,0.0,0.0,2960.0,57,138,0.007246376811594203,21.44927536231884,2,5,2,At Risk,Low,Low,Mid-high,,,,Mid-low,,Mid-low,High,Mid-low,,,Susan – At Risk – Seasoned bargain hunter
528690,8,2023-01-13 08:58:00,2023-07-09 17:32:24.000000,2,0,2,1.0,0.5,2,0,693.2,346.6,0,,2,3.0,1.0,973.0,486.5,0,,0,1987-03-17,F,True,True,usa,chicago,UGN,2023-01-13,36,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1666.2,19,177,0.011299435028248588,9.4135593220339,4,4,4,Loyal,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,,,Mid-low,Mid-low,Mid-low,Mid-low,Taylor – Loyal – Practical frequent flyer
528706,7,2023-01-13 23:27:00,2023-04-22 03:21:07.000000,1,0,1,1.0,1.0,1,0,715.9,715.9,0,,1,1.0,1.0,48.0,48.0,0,0.075,0,1977-06-06,F,True,False,usa,new york,JFK,2023-01-13,46,0,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,763.9,97,98,0.01020408163265306,7.794897959183674,1,4,4,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,,Mid-low,Low,Mid-low,Mid-low,High,Leo – At Risk – Budget short-trip traveler
528723,8,2023-01-13 09:38:00,2023-06-12 18:53:17.000000,4,0,3,1.6666666666666667,1.0,3,0,1725.48,575.16,0,0.2,4,7.0,1.5,3910.0,757.5,0,,0,1988-12-25,F,False,True,canada,calgary,YYC,2023-01-13,34,0,0.5,0.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,5635.48,46,150,0.02666666666666667,37.56986666666666,2,1,1,Lost,High,Mid-low,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,High,,High,High,High,High,Emma – Lost – Former premium planner
528735,8,2023-01-13 04:22:00,2023-07-09 08:47:39.000000,1,0,1,1.0,0.0,1,0,131.53,131.53,0,0.11666666666666667,1,5.0,1.0,1095.0,1095.0,0,,0,1974-08-03,F,True,True,usa,tulsa,TUL,2023-01-13,49,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1226.53,19,177,0.005649717514124294,6.92954802259887,4,5,4,Champions,Low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,,Mid-high,Mid-low,Mid-low,Low,Alex – Champion – Young global explorer
528743,8,2023-01-13 20:34:00,2023-06-05 20:53:10.276432,3,1,3,1.6666666666666667,1.0,2,1,1400.88,2789.153333333333,0,,2,1.5,1.0,1248.0,624.0,0,0.1,0,1972-06-24,F,False,False,usa,riverside,RIV,2023-01-13,51,0,0.375,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2648.88,52,143,0.013986013986013986,18.523636363636363,2,3,3,Lost,Mid-high,Mid-high,Low,Low,High,Mid-low,Mid-low,,Mid-low,Low,Mid-low,High,High,Chris – Lost – Occasional explorer who drifted away
528744,7,2023-01-13 13:49:00,2023-04-09 06:44:16.000000,3,0,2,1.0,0.5,2,0,1121.06,560.53,0,0.1,3,3.3333333333333335,1.0,2007.05,669.0166666666667,1,0.05,0,1976-04-26,M,False,False,usa,san francisco,SFO,2023-01-13,47,0,0.42857142857142855,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3128.1099999999997,110,85,0.03529411764705882,36.80129411764705,1,1,1,Lost,Mid-high,Low,Mid-high,Mid-low,Mid-low,Mid-low,High,Mid-low,Low,Mid-low,Mid-low,Mid-low,Mid-low,Chris – Lost – Occasional explorer who drifted away
528777,8,2023-01-13 22:58:00,2023-06-22 21:14:31.000000,4,0,3,1.3333333333333333,0.6666666666666666,3,0,649.23,216.41,1,0.2,4,3.5,1.25,4136.0,1004.0,0,,1,1976-07-05,F,True,False,usa,new york,LGA,2023-01-13,47,0,0.5,0.0,0.75,1.0,0.0,0.3333333333333333,1.0,0.0,0.25,4785.23,35,159,0.025157232704402517,30.09578616352201,3,2,1,Potential,High,Mid-low,Mid-high,Mid-low,Mid-low,High,Mid-low,High,,Mid-high,Mid-high,High,Mid-high,Riley – Potential – Aspiring globetrotter
528816,8,2023-01-13 18:24:00,2023-07-11 10:47:52.000000,5,0,5,1.2,0.8,5,0,1640.69,328.138,0,0.05,5,6.0,1.2,14926.0,1773.8,0,0.05,0,1970-04-08,F,True,True,usa,san antonio,SAT,2023-01-13,53,0,0.625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,16566.69,17,178,0.028089887640449437,93.07129213483145,4,1,1,Potential,High,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Low,Low,High,Mid-high,Mid-high,Mid-high,Riley – Potential – Aspiring globetrotter
528826,8,2023-01-13 06:29:00,2023-03-18 16:48:08.000000,2,0,2,1.0,0.5,2,0,573.59,286.795,0,0.15,2,1.5,1.0,430.0,215.0,0,,0,1993-04-04,F,False,False,usa,san francisco,SFO,2023-01-13,30,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1003.59,132,64,0.03125,15.68109375,1,1,3,Lost,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-high,,Low,Mid-low,Mid-low,Mid-low,Chris – Lost – Occasional explorer who drifted away
528827,7,2023-01-13 22:31:00,2023-07-09 02:18:31.000000,3,0,2,1.0,0.5,2,0,624.8205,312.41025,1,0.25,3,4.333333333333333,1.0,1833.4,611.1333333333333,1,0.05,0,1972-10-25,F,True,True,usa,st. petersburg,SPG,2023-01-13,50,0,0.42857142857142855,0.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.3333333333333333,0.0,2458.2205000000004,19,176,0.017045454545454544,13.967161931818184,4,3,3,Potential,Mid-high,Low,Mid-high,Mid-low,Mid-low,High,High,High,Low,Mid-high,Mid-low,Mid-low,Mid-low,Riley – Potential – Aspiring globetrotter
528828,7,2023-01-13 16:43:00,2023-06-21 16:29:01.000000,4,0,3,1.0,1.0,3,0,1550.76,516.92,0,,2,4.0,1.5,1480.0,390.0,0,,0,1982-05-23,F,False,False,usa,san francisco,SFO,2023-01-13,41,0,0.5714285714285714,0.0,0.75,1.0,0.0,0.0,0.5,0.0,0.0,3030.76,37,158,0.02531645569620253,19.182025316455697,3,2,2,Potential,High,Mid-low,Low,Mid-low,Mid-low,Mid-low,Mid-low,,,Mid-high,High,Mid-low,High,Riley – Potential – Aspiring globetrotter
528829,8,2023-01-13 20:12:00,2023-07-03 17:52:27.000000,4,0,2,1.0,0.5,2,0,789.74,394.87,0,,4,7.0,1.25,8423.0,1298.25,0,0.05,0,1995-12-01,F,False,False,usa,shreveport,BAD,2023-01-13,27,0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,9212.74,25,170,0.023529411764705882,54.19258823529412,4,2,1,Potential,High,Low,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,,Low,High,Mid-high,Mid-low,Mid-low,Riley – Potential – Aspiring globetrotter
528839,8,2023-01-13 13:46:00,2023-06-28 07:26:40.000000,2,1,2,1.0,0.5,2,0,53.62,392.475,0,0.125,1,4.0,1.0,0.0,1184.0,0,0.15,0,1991-05-26,F,False,False,usa,baltimore,BWI,2023-01-13,32,0,0.25,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,53.62,30,165,0.006060606060606061,0.32496969696969696,3,5,5,Loyal,Mid-low,Mid-high,Low,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,High,Mid-high,Mid-low,Mid-low,Mid-low,Taylor – Loyal – Practical frequent flyer
528842,7,2023-01-13 19:39:00,2023-03-22 04:11:48.000000,1,0,1,1.0,0.0,1,0,1421.75,1421.75,0,0.1,0,,,0.0,,0,,0,1956-12-06,M,False,False,usa,honolulu,HNL,2023-01-13,66,0,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1421.75,128,67,0.014925373134328358,21.220149253731343,1,3,2,Lost,Mid-low,Mid-high,Low,Mid-low,Mid-low,Mid-low,,Mid-low,,,,Mid-low,Low,Chris – Lost – Occasional explorer who drifted away
528844,9,2023-01-13 17:51:00,2023-04-03 17:25:21.000000,2,0,2,1.5,1.0,2,0,1333.47,666.735,0,,2,2.0,1.5,669.75,259.875,1,0.125,0,1987-12-18,F,False,False,usa,houston,IAH,2023-01-13,35,0,0.2222222222222222,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,2003.22,116,79,0.02531645569620253,25.35721518987342,1,2,2,Lost,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,High,,Mid-high,Low,High,High,High,Emma – Lost – Former premium planner
528906,8,2023-01-13 20:00:00,2023-07-07 18:18:14.000000,1,0,1,1.0,0.0,1,0,77.86,77.86,0,,1,4.0,1.0,368.0,368.0,0,0.1,0,1990-03-26,F,False,False,usa,portland,PWM,2023-01-13,33,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,445.86,21,174,0.005747126436781609,2.5624137931034485,4,5,5,Champions,Low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,,Mid-low,Mid-high,Mid-low,Mid-low,Low,Alex – Champion – Young global explorer
528909,8,2023-01-13 10:44:00,2023-04-27 02:22:42.000000,2,0,0,,,0,0,0.0,,0,0.1,2,11.5,1.5,17120.0,4641.5,0,,1,2006-07-16,F,False,False,usa,new york,JFK,2023-01-13,17,0,0.25,0.0,0.0,,,,1.0,0.0,0.5,17120.0,92,103,0.019417475728155338,166.2135922330097,1,2,1,Lost,Mid-low,Low,Mid-high,,,,Mid-low,Mid-low,,High,High,,,Emma – Lost – Former premium planner
528929,8,2023-01-13 00:32:00,2023-06-29 20:41:48.000000,2,0,2,1.0,0.5,2,0,1017.04,508.52,1,0.1,1,2.0,1.0,1722.0,1722.0,0,0.15,0,1976-02-02,F,False,True,usa,st. petersburg,PIE,2023-01-13,47,0,0.25,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,2739.04,28,167,0.011976047904191617,16.401437125748505,3,4,3,Potential,Mid-low,Mid-high,Low,Mid-low,Mid-low,High,Mid-low,Mid-low,High,Low,Mid-low,Mid-low,Mid-low,Riley – Potential – Aspiring globetrotter
528930,8,2023-01-13 13:04:00,2023-06-02 19:35:39.000000,2,0,2,1.0,0.5,2,0,486.78,243.39,0,0.2,2,2.0,1.0,941.5,470.75,1,0.15,0,1974-03-07,F,True,True,usa,tucson,TUS,2023-01-13,49,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1428.28,56,140,0.014285714285714285,10.202,2,3,4,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,High,High,High,Low,Mid-low,Mid-low,Mid-low,Leo – At Risk – Budget short-trip traveler
528936,8,2023-01-13 20:29:00,2023-05-20 17:38:43.000000,0,0,0,,,0,0,0.0,,0,,0,,,0.0,,0,,0,2000-05-21,F,False,True,usa,boston,BOS,2023-01-13,23,0,0.0,,,,,,,,,0.0,69,126,0.0,0.0,1,5,5,At Risk,Low,,,,,,,,,,,,,Susan – At Risk – Seasoned bargain hunter
528942,7,2023-01-13 21:25:00,2023-04-05 04:46:08.000000,5,0,5,1.0,0.4,5,0,1446.35,289.27,0,0.3,5,1.8,1.0,1086.0,217.2,0,,0,1968-11-17,F,True,True,usa,new york,JFK,2023-01-13,54,0,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2532.35,114,81,0.06172839506172839,31.26358024691358,1,1,1,Lost,High,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,High,,Low,Mid-low,Mid-low,Mid-low,Chris – Lost – Occasional explorer who drifted away
528953,8,2023-01-13 16:02:00,2023-03-26 14:15:36.000000,4,1,3,1.0,0.0,3,0,625.921,291.2703333333333,1,0.075,4,8.5,1.5,8521.7,1021.425,2,0.175,0,1971-10-16,F,True,False,canada,saskatoon,YXE,2023-01-13,51,0,0.5,0.25,0.75,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,9147.621000000001,124,71,0.04225352112676056,128.83973239436622,1,1,1,Lost,High,Mid-low,Mid-high,Mid-low,Mid-low,High,High,Low,High,High,High,Mid-low,Low,Chris – Lost – Occasional explorer who drifted away
528965,8,2023-01-13 17:25:00,2023-06-21 18:13:20.000000,2,0,1,1.0,0.0,1,0,721.67,721.67,0,,2,13.5,1.5,2753.0,804.5,0,0.1,0,1993-02-04,F,False,False,usa,miami,MIA,2023-01-13,30,0,0.25,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,3474.67,37,159,0.012578616352201259,21.853270440251574,3,4,2,Potential,Mid-low,Low,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,,Mid-low,High,High,Mid-low,Low,Riley – Potential – Aspiring globetrotter
528967,8,2023-01-13 14:37:00,2023-04-29 19:54:16.000000,3,0,2,2.0,1.0,2,0,803.264,401.632,1,0.18333333333333332,3,2.3333333333333335,2.0,1372.0,228.0,0,0.15,0,2004-12-26,F,False,False,usa,nashville,BNA,2023-01-13,18,0,0.375,0.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.0,0.0,2175.264,90,106,0.02830188679245283,20.52135849056604,1,1,2,Lost,Mid-high,Low,Mid-high,Mid-low,Mid-low,High,Mid-low,High,High,Mid-low,High,High,High,Emma – Lost – Former premium planner
528995,7,2023-01-13 01:28:00,2023-07-06 13:30:14.000000,2,0,2,1.0,0.5,2,0,959.3,479.65,0,0.15,2,5.0,1.0,3228.0,1614.0,0,,0,1969-07-04,M,True,False,usa,houston,HOU,2023-01-13,54,0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4187.3,22,174,0.011494252873563218,24.06494252873563,4,4,2,Potential,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-high,,Mid-high,Mid-low,Mid-low,Mid-low,Riley – Potential – Aspiring globetrotter
528999,8,2023-01-13 17:41:00,2023-06-08 10:22:08.000000,3,0,3,1.0,0.6666666666666666,3,0,1369.989,456.663,1,0.1,2,3.5,1.0,1865.0,932.5,0,,0,1979-07-28,F,True,False,canada,calgary,YYC,2023-01-13,44,0,0.375,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3234.989,50,145,0.020689655172413793,22.310268965517242,2,2,2,Lost,Mid-high,Mid-high,Low,Mid-low,Mid-low,High,Mid-low,Mid-low,,Mid-high,Mid-low,Mid-low,Mid-high,Emma – Lost – Former premium planner
529019,8,2023-01-13 11:44:00,2023-06-06 04:40:31.000000,5,0,5,1.2,1.0,4,1,6098.1085,1219.6217,1,0.15,3,5.666666666666667,1.0,1665.0,555.0,0,0.125,0,1975-11-10,F,True,False,usa,philadelphia,PNE,2023-01-13,47,0,0.625,0.0,1.0,0.8,0.2,0.2,0.6,0.0,0.0,7763.1085,52,143,0.03496503496503497,54.28747202797203,2,1,1,Lost,High,Mid-high,Low,Low,High,Mid-high,Mid-low,Mid-high,Mid-high,High,Mid-low,Mid-high,High,Emma – Lost – Former premium planner
529023,9,2023-01-13 22:46:00,2023-06-01 20:14:24.000000,2,0,2,1.0,0.5,2,0,2180.17,1090.085,0,0.15,2,2.5,1.0,883.0,441.5,0,0.05,0,1986-11-21,F,True,True,usa,honolulu,HNL,2023-01-13,36,0,0.2222222222222222,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3063.17,56,138,0.014492753623188406,22.196884057971015,2,3,2,Lost,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-high,Low,Mid-low,Mid-low,Mid-low,Mid-low,Chris – Lost – Occasional explorer who drifted away
529048,9,2023-01-13 21:05:00,2023-06-18 21:42:11.000000,1,0,1,1.0,0.0,1,0,483.46,483.46,0,0.15,1,2.0,1.0,522.0,522.0,0,,0,1960-01-03,F,True,True,usa,portland,PDX,2023-01-13,63,0,0.1111111111111111,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1005.46,39,156,0.00641025641025641,6.445256410256411,3,5,4,Loyal,Low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-high,,Low,Mid-low,Mid-low,Low,Taylor – Loyal – Practical frequent flyer
529050,8,2023-01-13 17:40:00,2023-06-23 16:27:43.000000,2,0,2,1.0,1.0,2,0,1185.19,592.595,0,0.1,2,4.0,1.0,1178.0,589.0,0,0.15,0,1982-07-26,F,False,False,usa,new york,JFK,2023-01-13,41,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2363.19,35,160,0.0125,14.769937500000001,3,4,3,Potential,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,High,Mid-high,Mid-low,Mid-low,High,Riley – Potential – Aspiring globetrotter
529082,8,2023-01-13 19:26:00,2023-07-05 13:34:15.000000,1,0,1,1.0,0.0,1,0,470.12,470.12,0,0.1,1,3.0,1.0,783.0,783.0,0,0.1,0,1991-03-07,F,False,False,usa,austin,AUS,2023-01-13,32,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1253.12,23,172,0.005813953488372093,7.285581395348837,4,5,4,Champions,Low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Low,Alex – Champion – Young global explorer
529205,7,2023-01-14 12:17:00,2023-07-18 21:31:25.000000,4,1,4,1.0,1.0,4,0,939.345,291.92375,1,0.1,4,2.25,1.0,1452.0,395.25,0,0.05,0,1985-05-04,F,False,False,usa,fort worth,FTW,2023-01-14,38,0,0.5714285714285714,0.25,1.0,1.0,0.0,0.25,1.0,0.0,0.0,2391.3450000000003,9,185,0.016216216216216217,12.926189189189191,5,3,3,Potential,High,Mid-high,Mid-high,Mid-low,Mid-low,Mid-high,Mid-low,Mid-low,Low,Mid-low,Mid-low,Mid-low,High,Riley – Potential – Aspiring globetrotter
529214,8,2023-01-14 12:57:00,2023-06-03 19:35:30.000000,2,0,2,1.0,1.0,2,0,1219.93,609.965,0,0.1,2,1.5,1.0,361.0,180.5,0,0.05,0,1960-06-28,F,True,False,usa,tucson,DMA,2023-01-14,63,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1580.93,55,140,0.014285714285714285,11.292357142857144,2,3,4,At Risk,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,Low,Low,Mid-low,Mid-low,High,Leo – At Risk – Budget short-trip traveler
529216,8,2023-01-14 21:58:00,2023-06-12 07:43:42.000000,1,0,0,,,0,0,0.0,,0,0.075,1,12.0,1.0,1572.0,1572.0,0,0.2,0,1998-10-10,F,False,False,usa,new orleans,NBG,2023-01-14,24,0,0.125,0.0,0.0,,,,1.0,0.0,0.0,1572.0,46,148,0.006756756756756757,10.621621621621621,2,5,4,At Risk,Low,Low,Mid-high,,,,Mid-low,Low,High,High,Mid-low,,,Susan – At Risk – Seasoned bargain hunter
529224,7,2023-01-14 03:56:00,2023-07-08 16:43:29.000000,6,0,5,1.0,0.8,5,0,2491.96,498.392,0,,4,3.5,1.25,3436.0,668.25,0,,0,1969-06-04,F,True,False,usa,new york,LGA,2023-01-14,54,0,0.8571428571428571,0.0,0.8333333333333334,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,5927.96,20,175,0.03428571428571429,33.87405714285714,4,1,1,Potential,High,Mid-low,Low,Mid-low,Mid-low,Mid-low,Mid-low,,,Mid-high,Mid-high,Mid-low,Mid-high,Riley – Potential – Aspiring globetrotter
529229,9,2023-01-14 02:49:00,2023-06-24 21:06:28.000000,2,0,2,1.5,0.0,2,0,1402.52,701.26,0,0.1,2,5.0,1.5,2964.0,1321.0,0,,0,1995-11-15,F,False,False,usa,tucson,DMA,2023-01-14,27,0,0.2222222222222222,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4366.52,33,161,0.012422360248447204,27.121242236024848,3,4,2,Potential,Mid-low,Mid-high,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,,Mid-high,High,High,Low,Riley – Potential – Aspiring globetrotter
529231,9,2023-01-14 16:27:00,2023-07-02 23:34:28.000000,2,0,1,1.0,1.0,1,0,679.34,679.34,0,,2,17.0,1.0,3380.0,1690.0,1,0.15,0,2001-07-03,F,False,False,usa,newark,EWR,2023-01-14,22,0,0.2222222222222222,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,4059.34,25,169,0.011834319526627219,24.019763313609467,4,4,2,Potential,Mid-low,Low,Mid-high,Mid-low,Mid-low,Mid-low,High,,High,High,Mid-low,Mid-low,High,Riley – Potential – Aspiring globetrotter
529237,8,2023-01-14 16:29:00,2023-06-18 17:20:16.000000,2,0,1,1.0,1.0,1,0,454.19,454.19,0,0.1,2,5.5,1.0,1825.0,912.5,0,,0,1979-09-04,F,True,True,usa,colorado springs,COS,2023-01-14,43,0,0.25,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,2279.19,40,155,0.012903225806451613,14.704451612903226,3,4,3,Potential,Mid-low,Low,Mid-high,Mid-low,Mid-low,Mid-low,Mid-low,Mid-low,,High,Mid-low,Mid-low,High,Riley – Potential – Aspiring globetrotter
